"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Dominican Republic","DOM","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.4610778443114","1.61774901779524","12.4812352562728","6.67582417582418","0.768049155145929","1.16279069767442","12.5032092426187","8.27808636445081","10.0691201195591","2.70652750751813","3.66989227679387","3.94557823129252","3.67606412382532","0","0","0","1.46840584238069","4.22091858634998","9.02898449989574","10.4881266490765","10.2276108301101","11.4863931482249","12.2461210627955","13.1467232687716","13.9764338444066","12.2470642871359","12.3626885123813","12.7628674334844","11.7570286584371","14.0187974181859","12.8569106572032","","","","","","","","",
"Algeria","DZA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","58.8159870232466","53.4715744008246","48.7032522232805","47.729177222656","47.7908360795296","43.4132757889323","48.3821803721101","51.5187950422015","48.4945324044897","45.3891222915409","44.9610747353752","46.1223929370182","46.3193334022716","49.0689442694969","54.835360732127","57.8189189693242","59.2262457904933","59.229808775494","59.9359268673077","60.9628800752159","63.0085705952528","64.2194310594049","62.5348160037833","63.3303889491147","62.0211025804245","63.8625297365577","64.1123138693877","63.6931951289778","65.7303980894435","66.8981057462866","65.7820898148003","67.2033773921988","69.510436619766","69.001225867318","70.4896834554056","72.2563110803169","73.5070870570197","71.501930550395","71.2385645357136","70.6195575784038","72.9115861876633","70.2223231508896","70.1852389447261","67.8098105036832","66.0610262898119","","","","","","","","",
"Early-demographic dividend","EAR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","31.350163485571","31.2281557618155","30.2398519124824","30.7318965091508","30.2818700765786","30.325356518875","28.8535950598965","27.7319565662095","27.1235961213941","27.4079856455248","28.5224813446557","29.3250126586599","29.6532907861414","30.3623305627662","31.827107151309","32.1535568337325","32.6465370330676","31.2820596083072","32.1788407087981","31.9940125631433","32.3363048582181","32.3248209006661","32.9578755054691","32.7303970736462","33.2270234273759","33.9413371054503","33.7221520742104","32.8226431357252","32.9385736829796","33.1800866418395","33.6501541929261","33.5504220807912","32.9547790619249","32.5016802322822","32.2508033503956","32.3189860518787","32.3432737859176","31.9522687370971","31.9987524038075","32.1865814867267","32.8003375818739","34.3753130632482","34.6783612363646","35.8640910273651","36.4398197852958","","","","","","","","",
"East Asia & Pacific","EAS","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","28.6769476681751","25.85688826045","24.0161918143682","24.0018605404079","24.7716791701884","22.9102415404675","25.1228011527186","25.819960884354","25.3566736552227","26.0612924741726","26.4906217861001","27.8093606265598","29.1630432861916","31.9851743296211","35.2514359178219","37.0228889060705","38.0433774010691","38.3065756939901","38.4926811762491","37.8204947700643","39.174656235919","41.0235337773868","41.888563384981","42.7271151544214","42.9185128502714","44.6044794784246","45.2769988352642","45.8999326325602","47.492635938367","49.3777452544168","50.5260345285351","51.9246375448386","54.7821273791577","55.1674959786376","56.9809592333945","58.7796050459037","60.5523965575297","59.9719804114858","60.6845966229752","60.1089998882686","62.5396772098069","61.5703685026232","62.0122752704843","60.4321852899894","59.3670577338101","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1581481246167","22.9109542332519","23.5978581185012","22.9488115785182","24.7993452764638","24.4330849211867","23.564874086991","23.8365841520946","24.0407024271973","23.3306443018594","24.0048418823281","23.9661023840178","23.4443371923124","23.4430913983823","21.9908270515932","22.5019094884271","23.4935805858891","23.8503344005286","25.7081202848205","24.0870266233989","23.5319342422801","24.5112906220386","24.2663766995534","24.0316841150805","23.4470650318566","23.0743524169635","","","","","","","","",
"Europe & Central Asia","ECS","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","26.7363279674967","24.7050682012582","24.6068361314965","23.5226377965305","23.8519343924614","25.0491300567152","24.5478095602274","24.7055114904402","24.8604283331298","25.7815941484874","25.0713054947579","25.840711390036","25.6905725527407","23.4266562107649","24.0912265311555","24.2293277650918","23.7457177426587","22.9191964972501","23.1077234027366","31.4435155127182","31.2409463799639","30.8030518671927","29.6862647950634","30.2852784454093","29.8769951334247","29.3098086797003","28.1147507201845","28.0361776996668","26.8591623555678","27.688402507269","27.3157124289816","27.3138062596217","27.8856534131814","26.5858326157063","26.0819701703729","26.5868895629594","26.4644028026718","25.395368041046","24.0772063296506","23.4657034231279","24.4377633948033","25.2852408658345","24.9402420780411","23.7892025890459","23.2044743268699","","","","","","","","",
"Ecuador","ECU","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Egypt, Arab Rep.","EGY","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Euro area","EMU","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","48.3167076686675","49.2224386247333","50.1870792437029","47.0729000818258","48.1842600271491","44.7226650220972","41.6647388736512","43.2186611853982","42.3273547160129","40.5691398771564","40.0982110117011","40.3267105062359","37.2395984829823","34.8529812716681","34.149134261922","32.9001339812999","36.0509664977548","34.745795107194","34.981535114789","34.9707806565326","35.8980102493261","35.9659031531582","37.8329305875161","37.9395407230227","36.7218467239675","35.1870029005014","33.9222217542296","32.9634643905565","32.1202910295633","32.8725069340421","32.7112945027182","31.6537765805523","30.6081184339941","29.4020687593961","29.2483991715175","29.240333278406","28.1738840211733","27.4372662415765","27.6788557337812","26.8019168287568","27.3109484368377","26.2218056950502","26.9888838474456","26.792152807933","26.0639466188371","25.1092616590119","24.1994903500178","24.6602500721793","21.861973135711","20.9853576757868","20.0749110172999","21.1006981963262","22.6629539347509","22.3768785986355","21.7971144942328","22.0553614865563","","","","","","","","",
"Eritrea","ERI","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Spain","ESP","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","12.8988933061137","18.0716543730242","18.9565597031216","10.1363092250068","17.9197994987469","19.8808473080318","14.0768067093076","23.1176441621116","22.752177424636","19.6056576216466","21.7182032928974","21.7374360639766","23.0420378414194","18.8686227861486","16.1571507068285","20.7167044264172","17.8654266345454","19.752074140405","20.7482093439687","22.2094877892706","30.0075073700401","34.5503472853558","39.4217045794936","42.6675796078975","41.8488476453355","44.1134559812764","43.2300277630471","41.8208829163085","31.675373780523","41.1270380434783","40.1194397047736","38.5882945931799","41.5698787492023","40.7799844311917","38.91374874147","40.5076209570279","31.5346234822484","33.8234283388053","32.6621576900802","36.6484159796344","36.6004137225524","30.7782740585325","34.3689692685387","29.5185241320882","29.0339487876466","27.9040923146021","22.9980174706173","24.5445419577987","16.0696255040549","12.6556777184285","8.82374631268437","15.4788651713528","19.0483156541086","14.6856401783652","16.4739642624632","18.9623891256768","","","","","","","","",
"Estonia","EST","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.436528723590012","0.410200314486908","0.608570704082495","0.559394537676867","0.743006993006993","0.368112274243644","0.384488630121938","0.835322195704057","1.1148926182373","1.12481857764877","1.89122518501116","2.11010255805729","3.18986747977014","2.51008957574564","1.92158385093168","2.11660950514454","2.50719276613235","2.01804757998359","2.63680181457329","4.53354596195466","3.15489046590558","3.35841154114636","4.22829447647698","2.23728813559322","4.15394504258396","5.3278295094557","","","","","","","","",
"Ethiopia","ETH","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"European Union","EUU","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","42.9962153093415","43.4796596982929","44.3424959418842","42.1759490182795","42.860160380652","41.5864690540185","39.3231349631997","40.6566794512077","39.8527580552054","38.221009839151","37.5336197051901","42.6249806648419","40.3338880599719","38.8047613937536","38.2775386899937","37.6723414348758","39.6494732017661","38.6762747868043","38.9347651993813","38.9722024045671","40.2471459522142","39.0247416711518","41.1718423597476","41.2146174437422","40.1288916805541","39.0399466672234","38.074097155055","37.102440343083","36.2577955610485","36.6938702668579","36.4777237606432","35.7451538247372","34.7978200665823","33.8502194162609","33.7702897733776","33.5038433795632","33.0621771022998","31.9703312455857","31.7013888478275","30.8146601354384","31.6165201089767","30.4893119745183","31.0183999559722","31.4368502226892","30.1634666139396","29.1141763150823","28.8873763928056","29.2404923757767","26.6440815823609","25.8298716538034","24.8439488269863","26.0095489452299","26.5853060729904","26.3119276112791","25.5953428504149","25.6439733909644","","","","","","","","",
"Fragile and conflict affected situations","FCS","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","2.75873379261245","1.62260768596937","3.16784678168207","1.26233017833307","1.40895660042858","1.22413608437022","0.7050257915131","0.87498999006224","0.726961426864466","0.594156576591856","0.458660995322467","0.520796008353809","0.608850297188825","0.825696988132584","1.33721899690787","1.81238298529048","3.096541045472","2.97679862877059","2.84846073955207","2.60737697939055","2.96732984205467","2.48572834239123","2.62256491224204","2.55181225769747","2.49780826691082","2.24756724529326","2.19024329033389","1.86462839376507","1.61211938222695","2.51082432168156","3.07645782391398","3.0662323485008","2.59847971601725","2.67973600004475","2.79544686751514","2.18507020747481","2.15332902194579","2.01517694649503","1.88381725460183","2.09101928569655","2.49897512228258","2.4744448503508","2.61274321744269","2.20683799236605","2.41297187192262","","","","","","","","",
"Finland","FIN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","29.6804183614178","17.2588347659981","11.5272038567493","19.0359408033827","21.8110544884359","20.9123563218391","20.1310153691106","19.200477326969","23.8477066277896","33.3750437959858","30.353326360784","27.9507402795074","30.0493456339841","28.0706459275151","30.9833158409033","31.6609988154828","39.7060331567253","32.3765786452354","44.7470054852793","39.4439772698316","42.6338135322846","21.7482705517123","20.8670309653916","21.5157475649928","24.6582904586305","31.2897256416445","29.941541834125","30.6243211864724","31.0256505438212","30.8824349183344","18.4600106662743","17.6249439519884","14.1082719792118","17.1171761161774","22.2653928783654","18.1947372530647","22.3602842604471","19.0398404070776","12.2493479840951","13.8517356062024","13.1073510918029","15.1155921918213","17.804015742779","23.6475108507459","19.9603937328907","10.1824827859794","20.757605209447","18.0195704351037","11.8839756173158","16.0887482828956","18.7557329498971","14.020217412008","10.7838263907628","15.7177540452166","12.3593855552618","8.30357012697348","","","","","","","","",
"Fiji","FJI","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","36.4686446661959","40.0342997346152","44.7770612938018","38.2104920875786","45.9464660070285","40.3588458131514","38.1670020665445","42.6843248977636","40.7662480937084","38.474687227233","30.552641974636","29.3694537661454","22.5676251891052","19.6572205054025","19.0016430555481","20.2839811326864","28.3658073322743","27.183654074602","28.4781887726901","29.780553834382","27.35165638068","21.4352574102964","23.9679245011994","20.4527371774688","16.3166001865781","13.2723599782808","9.6352194978548","8.3128343808608","7.4883658951598","9.10133966406796","8.49067231704774","9.56661913323827","8.20241255100422","5.26962402108786","5.08709567987728","5.40634078513684","6.08178175818996","5.16253306053196","7.35550973256634","6.35258049601237","5.76624114323298","4.38320441016274","4.8752777125517","5.21207328888129","4.78890823090855","5.37543110239667","4.6369013332584","5.00157868036512","4.64731136669702","4.52622474150261","4.66342362458687","3.11121096382835","3.70112442613554","4.29023817416265","2.15702898563713","2.16044891338683","","","","","","","","",
"Faroe Islands","FRO","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"United Kingdom","GBR","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","81.08585348978","80.207282647694","80.01421859545","79.9139340735003","78.6414925340528","74.4973301652998","72.1846361252782","70.7898895677145","71.7505850855954","71.9236152853498","68.8053900183054","63.9371119348129","55.2736835295147","62.0606926554636","54.6365298345827","62.58281325012","65.3398915282313","64.7808185141802","65.6903882539394","67.933164794321","73.1845207712156","74.7720430651579","71.8963029491011","70.6561380716849","45.6668426083111","60.5084843528921","67.6557932889045","70.1054885891979","66.8852341421743","64.537299112497","64.9676637661091","65.8026089770719","60.6357994150545","53.2373742869134","49.6397189130649","46.6800405426946","42.1596104353402","34.9312675410963","34.646434713733","29.6621492128679","32.6677796327212","34.795798811616","32.6787919759747","35.3614994032327","34.0596711289671","34.4782588904119","38.2482271306204","34.9875690572587","32.6819634643869","27.9965475740543","28.7459244658871","30.062958067344","40.0515015736592","37.0497899981152","30.3116975302198","22.806490741952","","","","","","","","",
"Georgia","GEO","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Ghana","GHA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Gibraltar","GIB","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Guinea","GIN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","53.3624454148472","51.5630885122411","42.4396873938158","45.0315220654458","49.2095357590966","47.6530391520658","40.9574468085106","35.1421188630491","36.4333030263671","36.7490364996599","38.3197556008147","43.1845701435738","37.4895206158067","35.4525207531889","38.069241011984","46.3895781637717","55.5287787928039","58.0300237029234","48.3895486935867","46.9459777395711","44.8461572418664","52.8790663873808","54.344276383637","61.893841471042","60.7281083696178","64.0771449170872","66.8823780401081","68.822708236389","73.5359749110428","73.6012861736334","72.3680805176132","66.312284922922","71.4895903290799","72.8819781314734","73.2473192838216","69.4859439695876","69.0811346113037","70.7497921093967","70.2511909917713","65.5552181394878","64.2264857276556","66.7552189313437","64.0763740847159","60.737414731025","60.156768061483","59.8095141938849","53.6133867295901","55.2949243354435","53.0200915564598","55.959668707238","53.684173828159","52.4961130264314","51.2069901762354","46.2338480932871","51.1411715630773","42.6594882482343","","","","","","","","",
"Grenada","GRD","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.733166120007718","8.91203703703704","8.57094075465255","15.7971248586658","13.7052244088914","14.5104667793525","13.2314573238912","13.5072250795983","12.8940155322065","13.0649231475109","8.10213330385763","13.1564151579894","12.9615510292996","13.1534211644709","15.7862903225806","17.2879776328052","21.3601012841382","","","","","","","","",
"Guam","GUM","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","45.9043448004535","45.7307937255988","46.4111716005364","46.5995232479195","46.1025882179533","45.5960434084095","44.5408418948855","44.2978738391522","43.7910828257377","41.558001637368","39.3100782317235","38.8527381865439","37.0720978881433","37.2639855224018","35.6765359015624","36.0269407593844","37.5364240868756","37.301936481681","36.2350290415642","37.7063121895136","40.0950462790479","40.2782828106017","41.1354439251474","41.717682538826","41.1239100038875","41.9501042789733","41.3546746413952","41.6300949374043","41.4091240771061","40.3481893855879","39.4413503437467","39.0845790490518","38.8485723564133","38.5603223039787","37.9852345578836","37.5383025647564","38.0513118971489","38.0004085638484","37.928357822324","37.307773420536","38.280777614016","37.6870118074059","37.5645475469907","38.2796172633804","37.3650225817367","37.0999079530948","36.760483253257","36.4376424331735","35.5748433284224","33.7753824788927","33.4467500945562","32.6381825995373","31.3730429791975","31.7002243102821","31.0046419104765","28.5835645954604","","","","","","","","",
"Hong Kong SAR, China","HKG","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","22.0320265046935","53.6649055687132","69.3827436097779","77.9095163806552","84.8547136316921","95.1023330245094","98.2353633190855","97.057856072512","98.2065104706614","96.4441789543182","95.7945397771221","94.9847009735744","97.999476498523","97.3420260782347","81.8789114689544","59.5128692347556","65.0093898207977","56.1021086175334","60.4449267498644","61.3869018253577","63.7378329544792","77.6648173702442","68.9189917052677","70.2972614496372","68.8375585881866","73.2260217703841","68.1054903405801","70.7502840028917","61.9741058170735","71.0366165490437","70.3017196993101","74.8225139179733","76.1757999448746","65.440441756508","","","","","","","","",
"Honduras","HND","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.31974389128446","1.2015503875969","1.15184542977459","0.510077133615327","1.03736754043503","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","1.30833262787398","0.883786377911412","0.92671886835742","0.745608614740379","0.768304501719634","0.39778090956633","0.337395637257587","0.267328626975096","0.119558253950681","0.368432258061567","0.342569112951949","0.282054141158209","0.359672492517984","0.339030926408994","0.34219287185295","0.238811807752228","0.268781699969928","0.293688726482965","0.297507538062739","0.208980518779944","0.239436125330516","0.183059703484577","0.171692082739472","0.163933030421355","0.159214915992692","0.148392163982982","0.110080112593668","0.108269240058943","0.0996011710835976","0.282272410715288","0.28863332328528","0.309854067493142","0.286271875592025","0.281993089365516","0.222299493222107","0.18057145609216","0.171802347751111","0.171237021396238","0.157274233846731","0.159151863216035","0.261767252250991","0.24617316254703","0.219379571510601","0.177462621721081","0.186440135693999","","","","","","","","",
"Croatia","HRV","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.42661664091812","4.71982999664467","7.86340148281285","4.84107068172313","1.15125954633535","2.60888313928417","1.0740177212924","4.99169678616782","4.69704906582853","3.97626570085536","13.770753795614","12.8259337561663","16.5997638724911","18.2231655548817","15.3918111822696","17.8295167343188","17.4649849106245","19.3144679155042","19.5211642281512","12.4008975317876","16.1192214111922","22.9633582355034","21.1271594449165","17.3585717358572","17.6242929443287","20.5552589428724","","","","","","","","",
"Haiti","HTI","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Hungary","HUN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","80.0751543347947","77.9276620858275","76.6373098478783","69.4944887875333","63.7785201506859","65.0323201760418","65.3528077897826","65.9376340133554","66.0148500821856","62.2807479589149","56.4771395076202","54.4444444444444","52.008375352534","47.515953490193","49.2352869203475","50.4355838498911","50.3909465020576","51.2169525731584","45.8045754168282","45.0556970687754","35.8299746230781","35.82169327252","33.3490201351306","31.4233913727637","29.2721679456408","30.4860036573358","27.1735140006007","29.2756824996055","27.859638462707","26.4299567357899","27.1326944558763","27.7201481903676","26.8723338136","26.0607690239312","27.241488686826","27.5837572106505","24.5036386104627","25.0656857593274","27.1020647239713","24.7389343775958","19.9854569862401","19.7774617250899","18.7362362362362","18.001249219238","17.8650996992314","16.9917850739879","18.3486493239679","18.7440450411434","21.0734798970093","20.8015786608601","19.471359831257","","","","","","","","",
"IBRD only","IBD","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","27.1655901836855","26.2953455429909","25.1351834403988","24.904788951002","24.8854379704428","23.6324817969797","23.789045742537","23.992472633058","23.2026866449203","22.5502275829076","22.0289483825456","22.3774338993683","22.4058862472642","23.053730014664","24.5957402558592","25.2493950382647","25.951550439753","25.6302512596618","26.1645594806147","35.9709071968877","36.7064730857998","38.2300287182791","38.6343718225855","40.2794373240069","40.7161968556176","41.5110797099014","41.6334394800208","41.1560304785011","41.8220000162538","42.7166565325209","43.0520918896173","44.0138215089985","45.5446370933055","45.5860006730529","46.8973432505888","48.6664576183032","50.0692029005259","49.6445845581882","49.9358468546706","50.10989129537","52.1608902725808","51.5170678344728","52.1965059324819","51.3322184488312","50.7609190197497","","","","","","","","",
"IDA & IBRD total","IBT","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","25.7920215361142","24.861831262166","23.8212592485279","23.4693612446057","23.4620608948652","22.2654419926101","22.389769718109","22.6572661742055","21.8580224458758","21.2909726737859","20.7761189458265","21.0946086219291","21.1692922815424","21.8361571253194","23.2818580558228","23.9211230153163","24.6544468464227","24.3002485570185","24.7932654027157","34.1132334845404","34.8192360999441","36.1746799107753","36.6081000497364","38.1489064306611","38.5166792859497","39.2870541456551","39.4236453746034","38.9554257943048","39.540942824574","40.4563115906417","40.769047165564","41.6696450206149","43.1772681590876","43.2149705672615","44.5002616496251","46.2134610147784","47.6807681983345","47.3557034477107","47.6099154149543","47.8335062782627","49.883058200207","49.3161840175266","50.0131030570935","49.1852190480677","48.6612239363017","","","","","","","","",
"IDA total","IDA","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","2.56114747524214","1.55448800395309","2.63069586090517","1.21443660939653","1.29031177640077","1.03931160326931","0.680127356425575","0.778486691704634","0.638477503172173","0.573176490503652","0.449322485033078","0.465393108499111","0.608401632037486","0.822708227164056","1.26694957346274","1.65818100825409","2.79126102278931","2.59607993381488","2.40510465955682","4.69221950038223","4.82018106299583","3.51780944605759","3.87093144907406","3.9672718948648","3.12487629792462","3.01723347624126","3.00654949173791","2.77170630236864","2.32202972574233","3.06511478285674","3.52327348642588","3.47089535979212","2.94400837935157","2.97474926356513","3.27181711182265","2.76082720186309","2.86569762387313","2.84330700019816","2.45370071025393","2.58943264954966","2.94395114281147","2.92086681351738","3.17068504681414","2.99671178102863","3.44991550836804","","","","","","","","",
"IDA blend","IDB","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","4.44585500709445","2.72024489942781","5.01521028390551","2.17773015494322","2.22710486793089","1.99232551906965","1.26492892445929","1.50399987262162","1.26274731741023","0.985622791287843","0.729790894962838","0.805873816868024","1.04390367828315","1.48444546633666","2.4071000121398","3.22315789335267","5.31316747546105","4.81911140250362","4.44347563005779","7.20355675312701","7.57526562170017","5.68451008713231","6.48027884785886","6.95396243481589","5.42217067983538","5.23205874078305","5.15310170924598","4.80674432142518","4.34380584862707","3.9333872606822","4.53480585292158","4.13521108679569","3.24241930513883","3.44772063255004","3.40945913086252","2.39402191560823","2.20157346228948","2.08249903652943","2.03478220827307","2.44855901179444","2.94934912841288","2.78200058981123","3.04702029774195","2.98465203187662","2.98382301216902","","","","","","","","",
"Indonesia","IDN","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.40459639665201","24.0272722612396","27.582154515778","27.2092377286616","29.7698080531101","29.9017356965745","29.5822174611676","27.3697395996435","23.5264317180617","24.9328244869348","24.2714510161675","25.1579942118008","27.8933897918984","30.9720905200031","34.1791305359949","36.4339673185106","37.2459359630237","39.6693680290527","41.1236213642077","40.1213351863718","40.6127233805644","44.0588553564987","44.8938101033408","41.1127332145775","42.0286527102708","40.319872757798","44.2107329200674","51.0753386991951","51.50078696417","52.4548438624515","55.7764633479212","","","","","","","","",
