station,latitute,longitude,elevation,T
37549199999,43.0685,42.7542,2700.0,7.426484018264842
71566099999,53.43,-114.72,814.0,2.2286149162861495
72506014756,41.25407,-70.05893,11.2,10.555098934550987
72510314712,40.37342,-75.95924,101.3,12.521613394216129
71037699999,54.678055,-101.681667,303.88,0.2275494672754953
72450003928,37.64753,-97.42999,401.7,13.915220700152204
59254099999,23.4,110.0833333,44.0,22.397564687975652
80315099999,2.950258,-75.294072,446.22,28.970776255707765
03263599999,54.509189,-1.429406,36.57,10.148858447488584
94183099999,-13.7666666,143.1166666,160.0,25.281582952815832
40080099999,33.411522,36.515558,615.69,17.87671232876712
11034099999,48.2,16.3666666,171.0,13.52747252747253
95481099999,-28.1,140.2,38.0,23.41856925418569
01434099999,59.7666666,7.3666666,822.0,2.4727549467275503
61099099999,11.8833333,3.45,202.0,29.7041095890411
14431099999,44.108269,15.346697,88.08,15.208675799086755
72063400220,34.315,-81.109,176.2,17.555859969558597
02488099999,60.5333333,18.3833333,9.0,7.352209944751378
30935099999,50.3666666,108.75,771.0,-0.8957382039573818
37704099999,40.8166666,44.4361111,1375.95,8.867163252638115
48413099999,15.6569444,101.1052778,69.7,28.873363774733644
15482099999,43.9833333,22.95,63.0,13.929375951293757
14120099999,45.5666666,15.15,157.0,12.817503805175035
72248953911,32.71311,-96.26878,143.0,18.988888888888887
71525099999,49.9166666,-110.9166666,766.0,4.32997557997558
94182099999,-10.05,143.0666666,4.0,27.852511415525115
72240413941,30.21028,-93.14333,5.2,20.19208523592085
94915099999,-36.4,148.4,1735.0,6.555251141552512
31561099999,50.5333333,137.0333333,22.0,0.51080669710807
40179099999,32.0,34.8166666,35.0,20.82170186715641
91590099999,-22.014553,166.212972,15.84,22.925875190258754
47741099999,35.45,133.0666666,22.4,15.963013698630132
11185099999,47.5166666,16.0333333,994.0,8.645121575869494
94760099999,-33.85,150.85,100.0,17.80106544901065
29874099999,53.5833333,92.8833333,319.7,2.687366818873665
85043099999,-11.0166667,-66.1166667,135.0,27.332267884322683
41764099999,25.3833333,68.4166667,41.0,27.246270928462707
58367099999,31.197875,121.336319,3.04,18.15890410958904
30949099999,49.5666666,111.9666666,908.0,0.3229832572298324
58754099999,27.3333333,120.2,38.0,19.806240487062404
29766099999,54.3666666,92.1333333,282.0,1.775799086757988
71964099999,60.709553,-135.067269,706.22,1.6362252663622536
72746704926,49.31833,-94.90278,329.2,2.523480662983424
72546214937,41.6394,-91.54455,198.7,10.055555555555555
06779099999,46.4333333,9.7666666,1804.18,3.049010654490109
94135099999,-11.05,132.9833333,2.0,27.579452054794523
72011053983,30.78361,-98.66194,335.9,19.9496194824962
17155099999,39.4166666,29.9666666,969.0,14.294977168949764
71136099999,49.907583,-99.946255,405.0,1.6307458143074607
72798594276,48.51998,-123.0264,34.2,10.364621489621486
94598099999,-29.1833333,153.4,63.0,20.298611111111107
71906099999,58.1,-68.4166666,39.31,-3.3214611872146134
