station,latitute,longitude,elevation,T
72555594946,41.43653,-99.63851,771.1,10.692846270928463
72650354833,43.52194,-89.77361,297.5,8.156621004566212
72212203050,32.69333,-100.95056,740.7,17.401674277016745
72214353975,32.57917,-96.71917,152.7,18.398173515981732
33557099999,48.85,27.2666666,290.0,4.777777777777779
72040400134,33.85,-98.483,304.2,17.883105022831057
74491514775,42.16005,-72.71246,80.6,10.786605783866056
72538794899,47.467386,-87.875032,185.0,7.631811263318111
72482893241,38.37753,-121.95854,31.7,17.17811355311355
72517213762,36.700723,-76.129413,3.0,16.214459665144595
72641854912,45.30833,-92.69,275.2,8.440791476407915
72344403978,36.35,-94.21667,395.0,15.1779299847793
72052200443,43.54836,-109.69025,2224.1,5.148656898656899
72012063837,32.21667,-80.7,7.3,19.842770167427698
47931042204,26.35,127.76667,43.3,22.963675213675216
72281703068,38.76667,-104.3,1837.9,9.866910866910864
70367025322,58.4111,-135.7089,12.2,4.790258751902587
71889099999,49.463056,-119.602222,344.11,10.600427350427353
72473323170,38.41667,-110.7,1355.1,13.141274238227147
99999903761,39.8593,-75.7861,121.9,12.368188736681883
72095600332,28.27,-92.264,90.2,20.500000000000004
99999994081,45.516,-103.3017,878.7,8.02267884322679
99999954856,40.7641,-81.9104,335.9,11.182800608828009
72549894998,41.7,-94.91667,393.8,10.281887366818875
72592024257,40.51462,-122.29773,152.6,18.403805175038055
72085600284,34.689,-86.006,198.1,16.309611264156718
72308793735,37.13333,-76.6,3.7,16.348443223443226
72650604840,43.76951,-88.49076,242.5,10.514003044140038
72086300289,48.381,-102.898,691.0,5.173515981735161
02929099999,62.662906,29.60755,121.31,3.6391171993911717
72353653986,36.38333,-97.8,355.7,15.351902587519028
72616654781,42.8935,-73.24875,241.0,9.4544901065449
74791593718,33.81618,-78.72043,8.8,18.022831050228312
72340313963,34.72727,-92.2358,76.4,17.08219178082192
72456513920,38.94144,-95.65125,315.1,13.938203957382042
72590523275,39.12781,-123.20015,183.7,15.692846270928458
99999994078,42.6754,-108.6686,1759.6,8.87397260273972
72607014606,44.79791,-68.81852,44.9,8.698173515981738
72486023154,39.29537,-114.84666,1904.9,8.593911719939118
72424303849,37.08958,-84.06881,360.0,13.862557077625565
72243612906,29.61667,-95.16667,9.8,21.462148962148962
72520754735,40.28333,-79.4,365.5,11.843683409436833
72677024033,45.80721,-108.54618,1094.3,9.924353120243529
72608304836,47.28518,-68.30715,300.1,5.676255707762555
72268623008,34.38333,-103.31667,1309.1,14.46901709401709
71852099999,49.910036,-97.239886,238.65,5.1567460317460325
72214504884,45.42556,-84.91333,206.3,7.864383561643838
72349513987,37.15222,-94.49524,296.4,15.174429223744292
70277026438,60.12927,-149.41849,4.1,3.813896541169268
99999963862,34.5653,-85.6171,310.9,14.70324456688093
74499404741,42.85,-73.95,115.2,12.160769708255735
72240513976,30.19859,-91.98957,10.8,20.528310502283105
72743604863,44.98639,-85.20306,189.0,8.81288156288156
72539514833,42.26373,-84.45644,295.9,10.621765601217655
72319393807,36.13347,-80.22441,291.6,16.14855403348554
72387003160,36.6206,-116.0278,984.5,18.78401826484018
72449013993,39.76829,-94.90953,246.1,12.801282051282053
72446713930,38.71667,-93.55,265.2,13.659798534798536
72267703027,35.003027,-105.662781,2158.0,10.042161339421614
72259003927,32.89744,-97.02196,165.7,19.639269406392696
72598524267,42.07444,-124.29,139.9,11.460251688152239
99999926562,60.1951,-154.3196,97.8,1.1420091324200894
72586694178,42.47849,-114.47744,1269.8,10.950380517503808
70305800110,56.017,-161.167,4.3,4.290327517600245
70273526409,61.2163,-149.85724,38.4,2.065296803652963
72088700297,46.117,-89.883,491.0,5.546937519236689
72241012917,29.95205,-94.02616,3.8,20.659969558599695
72288593197,34.02099,-118.44712,53.3,16.313242009132424
99999963897,32.3349,-86.9787,47.9,17.717503805175042
72268893034,32.6933,-103.2125,1114.0,16.582496194824962
91233341420,14.99917,145.62111,82.6,29.18784530386741
72659304946,43.65,-94.98639,440.7,8.563165905631658
72768694017,48.09417,-105.57836,604.7,7.076407914764079
72086600292,47.29,-101.581,553.2,6.945058317986496
70305025623,58.65,-162.06667,164.9,1.2025688641287542
72295503174,33.80338,-118.33961,29.6,19.01427255985267
99999923904,35.8201,-91.7812,138.7,14.931202435312024
72485523153,38.05049,-117.09063,1645.7,12.333028919330289
A0001553129,36.95972,-113.01389,1485.6,13.895216049382716
84202099999,-2.1166666,-79.6,13.0,27.277777777777786
72389853119,36.3114,-119.62319,76.0,18.24261796042618
72483023232,38.50659,-121.49604,5.9,16.233637747336378
72570594030,40.44293,-109.51278,1604.9,9.605175038051748
72755594956,48.06667,-96.18333,339.9,6.287975646879759
74000154793,41.19925,-74.62592,127.5,11.360121765601216
67477099999,-11.9,31.4333333,1402.0,27.066666666666666
72555694975,42.57694,-100.00056,787.6,9.934065934065934
72230053864,33.17835,-86.78178,172.5,17.692694063926936
72467393009,39.22803,-106.31625,3030.6,2.310045662100456
72308013737,36.90371,-76.19266,3.3,16.798021308980214
72200354930,44.47556,-93.01639,280.4,8.733456448137892
78551011624,17.69965,-64.81249,14.0,27.10974124809741
72439093822,39.84529,-89.68401,179.7,12.682343987823433
72046700148,30.817,-89.867,36.6,19.775183150183143
72041300138,34.267,-87.6,284.1,15.829975579975585
72425003860,38.36531,-82.5548,251.3,13.838203957382044
72429563888,39.84028,-83.84,320.3,11.826027397260269
74531093065,38.96667,-104.81667,2003.1,9.329365079365077
72310013883,33.94225,-81.11802,68.3,17.9882800608828
74795012867,28.23333,-80.6,2.4,23.715201465201467
61802099999,12.5666666,-13.5166666,90.0,26.11111111111111
71965099999,63.616389,-135.868333,503.83,-2.6379731379731393
74790013849,33.96667,-80.46667,73.5,18.051739926739927
72570024046,40.49296,-107.52399,1884.9,7.078053259871441
72399014711,40.1962,-76.77249,91.1,13.631506849315072
72594524283,40.97844,-124.10479,64.5,10.403805175038052
98537099999,11.683,122.383,6.0,25.58333333333334
72209453984,32.69861,-97.04667,179.5,19.527549467275488
78988000412,12.2,-68.967,9.1,27.741095890410953
72309893798,38.52667,-77.85861,96.3,14.27290715372907
74768613820,30.41667,-88.91667,10.1,20.355311355311358
72386023169,36.0719,-115.16343,662.8,22.024657534246575
72643694930,43.93333,-90.26667,278.0,8.549739822467096
01047099999,69.0166667,23.0666667,307.0,-0.22222222222221946
70275827517,70.34417,-150.94472,5.5,-10.78980213089802
72261603032,30.048172,-102.21266,701.0,19.99618437118437
72250512904,26.2303,-97.65565,9.5,23.313546423135467
72201012836,24.55706,-81.75539,0.3,25.940639269406393
72475593129,37.70672,-113.09698,1703.8,11.795433789954334
72208204876,42.24611,-89.58222,261.8,9.95844748858447
72104500354,39.332,-94.31,237.1,13.08317986494782
67231099999,-14.8166667,36.5333333,607.0,30.444444444444443
72526604751,41.79835,-78.63543,642.2,9.249771689497713
72039100127,28.35,-97.717,82.3,22.025875190258752
72749704984,46.99,-94.20389,406.6,6.148401826484016
71854099999,51.066944,-93.793056,385.57,3.9110195360195377
02807099999,68.607269,27.405328,146.6,0.2771672771672742
72506694724,41.39296,-70.61592,17.9,11.645509893455097
72043399999,39.850414,-99.894667,726.33,12.11614774114774
72767594011,48.41667,-101.35,508.1,6.242063492063489
72212312809,27.95,-81.78333,38.1,22.802130898021307
74757093874,30.4121,-89.08093,4.9,20.396042617960422
72401693736,38.1374,-78.45513,192.3,15.57001522070015
40573599999,28.934764,47.791864,124.66,27.61111111111111
67575099999,-13.6333333,29.4333333,1237.0,27.40277777777778
99999923909,37.6344,-91.7226,365.2,13.064687975646873
41262099999,22.35,56.4833333,170.0,23.555555555555557
72571703016,39.52791,-107.71965,1684.0,10.294566544566544
72401013740,37.51154,-77.32338,50.7,15.650076103500759
72655014926,45.54416,-94.0516,310.2,7.813394216133945
A5125600451,36.6985,-93.4022,411.2,15.042087542087542
72595524259,41.77373,-122.46825,806.1,12.490563165905634
72745594931,47.38039,-92.83246,408.2,4.844292237442925
99999993245,38.3208,-123.0747,19.2,11.570624048706238
78982000411,12.5,-70.017,18.3,28.088280060882806
72537354819,42.09861,-83.16111,178.9,11.123439878234397
72070154942,41.05222,-93.68913,339.9,11.680669710806697
02520099999,58.426445,12.714389,55.16,7.698107448107452
72085900286,44.251,-90.855,255.1,7.905677655677654
72566594073,41.18944,-103.67083,1491.7,9.636740331491715
74904800415,29.84475,-82.04752,60.0,20.263470319634703
72506454769,41.90851,-70.72785,42.2,11.341248097412482
72552594949,40.60021,-98.42637,591.0,11.710197869101977
99999953968,31.7796,-95.7232,116.7,19.117960426179604
72207853938,34.47083,-97.95083,339.2,16.85903354878424
72408594732,40.07892,-75.01336,32.9,13.875610500610504
72534714880,42.42546,-87.8634,216.5,10.754946727549468
72247003901,32.39094,-94.71396,107.3,18.71963470319635
72687300452,45.94255,-116.12341,1010.1,8.790563165905635
72785024157,47.62168,-117.52796,717.7,10.499238964992388
72654614946,44.90452,-97.14957,530.6,7.941552511415521
72586494182,44.89425,-116.09978,1531.1,6.2984779299847755
72224800359,30.131,-93.376,3.0,21.038660578386605
72547094908,42.39834,-90.70913,316.9,9.73348554033486
72033353175,33.89765,-117.60243,162.5,17.699907663896585
72225013829,32.337322,-84.991283,70.7,17.873473748473746
72494523293,37.35938,-121.92444,15.0,15.459969558599697
72511354786,40.33015,-75.12284,120.5,13.26088280060883
71101099999,53.25,-131.8,6.0,8.3513431013431
72389403181,37.63333,-118.85,2172.6,8.170015220700147
72743554820,45.865,-84.63722,225.6,7.740791476407915
99999963894,34.7728,-87.6399,161.5,16.19047619047619
72311853850,34.67221,-82.88143,270.8,16.515525114155253
80322099999,2.579694,-72.639358,184.4,26.117460317460313
72787094119,47.97416,-117.42921,672.0,9.180974124809744
72269100366,32.2,-81.87,34.1,19.167275494672758
72259513911,32.76667,-97.45,185.3,20.256257631257636
72538354827,41.81667,-85.43333,281.9,10.677503052503054
72248613942,32.51552,-92.02995,22.1,19.00076103500761
72013704867,41.42528,-88.41861,178.0,11.124809741248095
72438614835,40.41236,-86.94739,181.7,12.868036529680364
72640594869,43.1086,-88.0306,223.7,9.699238964992393
72060800200,34.181,-79.335,28.0,16.952249770431585
72040600135,38.15,-122.55,1.2,14.306318681318682
72655714910,45.86801,-95.39399,432.8,7.709284627092848
72226813839,31.31767,-85.44324,112.1,19.44474885844749
72637914845,43.52808,-84.08133,201.7,10.347640791476412
72507364708,42.07194,-70.22111,2.4,11.554181929181931
A0735900240,42.938,-85.061,249.0,10.03382307927762
72539014836,42.77609,-84.59972,261.2,10.763774733637746
74505823277,36.93936,-121.79001,49.5,13.246009821976672
72093300318,46.218,-100.245,542.2,7.583103764921952
94462099999,-25.2,130.9833333,492.0,25.555555555555557
72327013897,36.11054,-86.68815,178.9,16.462404870624045
71869099999,53.214167,-105.672778,428.24,2.401251526251526
72551594947,40.30139,-96.75389,403.6,12.261339421613387
99999904127,43.2044,-116.7505,1204.0,10.551445966514466
72222313899,30.47612,-87.18575,36.0,21.02100456621005
72698694261,45.54762,-122.95572,59.8,11.912328767123292
72510954782,40.23803,-75.55485,88.7,11.82222222222222
99999904222,40.6507,-122.6068,432.2,16.675190258751897
74788012810,27.85,-82.51667,4.3,23.049908424908427
72750754904,45.33194,-95.65056,316.7,7.60350076103501
72202012839,25.78805,-80.31694,1.4,25.488432267884328
72529014768,43.11723,-77.67539,164.5,10.50304414003044
72745394967,46.89967,-95.06682,439.3,6.591324200913241
99999994085,44.0194,-100.353,647.4,9.673820395738204
72508654734,41.37215,-73.48337,138.0,12.018264840182647
72265023023,31.94754,-102.20859,872.4,17.82359208523592
70361025339,59.51211,-139.67103,12.6,4.29441391941392
72488593102,39.41667,-118.71667,1199.1,13.255251141552513
72362723081,35.50857,-108.79319,1970.3,10.729984779299848
72341993992,33.22072,-92.81404,78.0,17.52518315018315
33910099999,46.1666666,34.8166666,15.0,19.02777777777777
72641754911,45.10083,-90.30333,448.1,6.180821917808217
72507914787,41.52991,-71.28331,45.1,11.27990867579909
72035753993,35.95,-96.77306,279.2,15.508219178082186
43058099999,18.6333333,72.8666666,7.0,29.333333333333332
72543454789,41.13684,-75.3771,574.6,8.797869101978687
99999963867,34.1954,-86.7963,243.8,15.419786910197868
72502754788,41.50969,-72.82783,29.6,11.492846270928462
72493723289,37.46667,-122.11667,2.1,15.593209876543215
72074924255,48.35,-122.66667,14.3,10.470471841704715
72402093739,37.93718,-75.46622,9.7,14.973748473748477
72767794041,47.646142,-101.440584,582.0,7.040639269406393
72646754909,45.41861,-91.77333,336.8,7.590258751902586
A0735400132,44.033,-89.3,262.1,8.449048496009826
72777094012,48.54254,-109.76439,788.2,7.525418569254185
72354503965,36.16238,-97.08931,292.8,16.631202435312023
