station,latitute,longitude,elevation,T
15265099999,45.85,27.4166666,61.0,11.816804407713496
29771099999,55.35,92.1,804.27,-0.08736681887367068
72218003820,33.36517,-81.96353,40.9,18.303957382039567
47631099999,35.65,136.0666666,12.4,15.957382039573819
99707999999,45.035,-83.194,175.9,6.784170471841702
47590099999,38.2666666,140.9,43.79,13.70197869101979
03017099999,58.957778,-2.905,15.54,8.956012176560119
36535099999,48.75,82.3666666,512.0,3.787823439878236
80028099999,10.889589,-74.780819,29.87,28.40060882800609
95527099999,-29.4914,149.8458,218.5,19.604870624048704
96685099999,-3.442356,114.762553,20.11,28.122526636225263
10038099999,54.312167,9.538167,11.88,9.543074581430744
41194099999,25.254997,55.364278,10.36,29.80791476407915
72504614707,41.32792,-72.04893,2.5,10.600152207001521
38719099999,39.0833333,68.8666666,3373.0,-2.4028545119705353
99408299999,28.43,-82.66,0.0,23.020564763658683
31534099999,50.4333333,131.0166666,230.0,0.5253357753357769
91843099999,-21.202739,-159.805556,5.79,24.003957382039566
57399099999,31.1333333,114.95,75.2,17.209589041095892
27817099999,53.3833333,36.5333333,201.0,7.70654490106545
82022099999,2.846311,-60.690069,84.12,27.509132420091323
99404799999,30.4,-87.22,3.0,22.91205007824727
70199526628,64.55044,-163.00716,7.6,-1.0130088766452419
15419099999,44.65,25.5833333,160.0,12.010560146923787
94859099999,-37.0166666,144.5333333,290.0,13.965316144874159
82930099999,-9.333936,-54.965422,537.05,26.993364197530855
65503099999,12.353194,-1.512417,316.07,28.754884004883998
10400099999,51.289453,6.766775,44.8,11.573059360730594
40818099999,31.1833333,52.6666667,2004.0,15.036225266362257
54405099999,40.4166666,115.5,538.0,10.6152207001522
80110099999,6.219958,-75.590519,1505.71,24.471913580246916
01327099999,60.3833333,5.9666666,455.0,4.906849315068492
71385099999,48.4,-68.8833333,7.0,2.923992673992674
11546099999,48.95,14.4666666,396.4,10.470319634703197
99730699999,33.65,-78.92,10.0,18.491643454038993
06170099999,55.585567,12.131428,44.5,9.07275494672755
31484099999,51.4166666,135.0833333,269.0,0.7621004566210053
71888099999,53.1833333,-111.7333333,711.0,3.895433789954335
04175099999,66.51,-16.54,59.3,2.9127853881278534
91648099999,-10.75,179.5,3.0,28.93055555555555
99730099999,39.52,-75.8,10.0,13.167440420922313
02888099999,69.05,27.75,121.5,1.1822773186409563
94119099999,-11.4,130.4166666,19.0,26.81779008925823
02354099999,62.4333333,17.35,80.0,5.986801718845918
33869099999,46.7833333,33.3666666,25.0,11.987297214569942
52652099999,39.0833333,100.2833333,1462.0,9.224048706240483
33213099999,51.3166666,28.7833333,170.0,9.393021120293849
80099099999,7.068881,-70.736925,128.01,27.772067901234568
13266099999,45.1,19.55,83.0,12.658143074581432
72268793033,32.33355,-104.25846,990.5,17.62096029547553
99823899999,30.2166666,-88.5,6.0,22.119290123456786
72242012923,29.27036,-94.86421,1.5,21.910350076103494
68188099999,-23.7666666,30.0666666,896.0,19.82484567901234
02368099999,62.2166666,17.75,18.0,6.870982552800733
22481099999,65.7666666,46.2,42.2,0.7301369863013699
30764099999,52.65,115.1666666,646.0,-2.594672754946728
72515594761,42.48333,-76.46667,335.0,8.527245053272452
17375099999,36.3,30.15,2.0,22.02800608828006
95658099999,-30.4833333,136.8833333,100.0,20.5724505327245
72213463822,32.1925,-82.37194,83.5,19.500457875457876
71170099999,49.9,-99.35,384.0,3.991019786910199
94684099999,-32.5666666,139.5666666,300.0,17.037442922374424
96163099999,-0.874989,100.351881,2.74,26.819330289193303
15289099999,45.3833333,21.1333333,83.0,12.407560453015002
40763099999,35.2,58.4666666,1109.0,19.729071537290718
71627094792,45.46667,-73.75,30.2,7.433942161339426
84773099999,-17.695036,-71.343964,21.94,21.365156418554477
29642099999,55.270094,86.107208,263.04,3.485844748858449
28799099999,54.1666666,74.8,115.0,3.4420091324200937
71774099999,48.5666666,-123.5166666,366.0,10.720395738203955
94183099999,-13.7666666,143.1166666,160.0,25.23873456790123
71113099999,49.25,-121.7666666,19.0,12.138203957382043
06750099999,46.65,8.6166666,2284.22,2.1112654320987665
12830099999,47.0666666,17.8333333,281.0,11.307171437365346
06745099999,46.5,8.3166666,1347.13,4.940791476407919
07438099999,45.150833,1.469167,115.51,13.156925418569251
42623099999,24.75995,93.896697,774.19,21.364231354642314
14330099999,44.55,15.3666666,565.0,10.227397260273976
11204099999,46.8333333,12.8166666,666.0,9.336377473363775
