station,latitute,longitude,elevation,T
26258099999,57.783917,28.395614,46.93,6.843531202435314
94926099999,-35.306944,149.195,574.85,13.940487062404866
26850099999,53.864472,27.539683,227.99,7.320091324200907
94969099999,-41.4166666,147.1166666,5.0,11.94885844748858
34730099999,47.258208,39.818089,79.24,10.32496194824962
47102099999,37.966099,124.630447,36.0,11.210045662100457
33415099999,49.5333333,25.6666666,329.0,7.4154456654456675
95658099999,-30.4833333,136.8833333,100.0,20.28952991452992
11698099999,48.8833333,16.0833333,338.7,9.613546423135467
29869099999,53.3,92.4166666,298.0,1.7321156773211557
12843099999,47.4333333,19.1833333,139.0,11.450684931506846
89807099999,-66.55,107.75,42.0,-11.001373626373628
15025099999,47.8333333,27.2166666,110.0,18.277777777777782
54753099999,37.6166666,120.3166666,5.0,13.655707762557078
54102099999,43.95,116.1166666,1004.0,3.5722983257229837
72493023230,37.7178,-122.23301,1.5,13.875038051750382
12454099999,51.551667,19.179058,192.93,9.44474969474969
94562099999,-27.55,152.3333333,94.0,19.508371385083716
71018099999,74.7166666,-94.9833333,30.0,-12.75951293759513
30622099999,53.9666666,105.9,533.0,-4.598173515981734
35067099999,51.8833333,66.3333333,221.0,4.171385083713853
72034454920,42.73167,-95.55583,373.7,10.946270928462706
07288099999,47.25,5.9833333,309.0,11.212024353120249
72405303717,39.14333,-78.14444,221.6,13.646672771672776
72247003901,32.39094,-94.71396,107.3,19.410806697108065
72507014765,41.72252,-71.43248,15.4,11.976864535768645
31004099999,58.6166666,125.3666666,679.0,-6.187728937728938
12530099999,50.6166666,17.9666666,163.0,9.43181126331811
13116099999,45.216889,14.570267,84.73,15.891483516483516
62420099999,28.3333333,28.8666666,130.0,22.64490106544901
14248099999,46.0333333,16.55,146.0,11.008523592085233
16718099999,38.063831,23.556011,43.58,17.83896499238965
02217099999,63.3666666,13.1666666,435.0,3.9029304029304037
02636099999,55.530193,13.371639,71.93,8.765601217656014
78792099999,9.071364,-79.383453,41.14,27.02016004924592
40780699999,34.867,48.55,1801.0,12.352977286678945
56748099999,25.1166666,99.1833333,1649.0,17.045509893455097
87270099999,-29.1833333,-59.7,48.0,20.921398046398043
03037099999,57.25,-5.8,18.0,9.490867579908675
72340953869,35.93778,-89.83318,77.6,16.28203957382039
01338099999,61.1666666,6.65,51.0,8.275623268698062
71783099999,48.45,-123.3,60.0,11.044292237442926
03874099999,50.8,-1.2166666,13.0,12.060730593607309
87641099999,-36.8333333,-59.8833333,146.0,13.943683409436835
71279099999,50.2166666,-66.25,53.0,3.081807081807079
14105099999,45.473353,13.614978,2.13,14.088280060882802
06613099999,46.6,7.65,756.0,9.760755184153517
72525404851,41.3357,-84.4285,215.0,11.036529680365296
06180099999,55.617917,12.655972,5.18,9.833333333333336
14280099999,45.5,18.5666666,89.33,12.142617960426179
12129099999,54.55,16.5333333,35.0,7.000000000000001
64501099999,-0.711739,8.754383,3.96,27.159626568717474
02482099999,60.2666666,16.9833333,57.0,6.519536019536017
47738099999,33.115,139.785833,92.35,19.626788432267883
03111099999,55.4333333,-5.7,10.0,10.032098765432103
36872099999,43.352072,77.040508,680.92,10.166666666666664
72263693042,36.02516,-102.54875,1215.5,13.462100456621
04202199999,68.717,-52.8,27.0,-2.7217630853994477
94804099999,-35.3333333,136.1166666,32.0,15.852516881522405
61974099999,-10.4333333,56.6,4.0,26.88213627992634
74780663809,32.955,-84.26417,242.6,17.803348554033487
58730099999,27.7666666,118.0333333,221.0,19.157229832572302
76005399999,32.630634,-115.241637,22.55,24.684474885844743
29814099999,53.7333333,78.0166666,115.0,2.591980410162225
03405099999,52.7833333,-4.7333333,94.0,10.62070566388115
96295099999,-5.24704,105.18294,83.0,26.9502601775329
48852099999,16.4015,107.702614,14.63,25.598800505050505
06724099999,46.3,7.4666666,1508.0,6.606392694063932
76405699999,23.15185,-109.721044,113.99,27.4869101978691
71131099999,49.4333333,-108.9833333,1080.0,4.947184170471842
02873099999,65.0333333,24.5666666,7.3,3.677929984779299
43555099999,4.191833,73.529128,1.82,28.66849315068493
53923099999,35.7333333,107.6333333,1423.0,10.936986301369862
72483893205,39.10205,-121.56884,18.9,16.220837180670976
72462023061,37.43931,-105.8618,2297.4,6.266514459665144
26961099999,53.2166666,29.1269444,156.0,6.744200244200245
72221513884,30.77715,-86.51938,47.1,19.35215794306703
23552099999,64.9166666,77.8166666,27.0,-6.760730593607304
71265099999,43.6166666,-79.3833333,76.5,9.648249619482499
72352603932,35.35677,-99.20411,584.7,17.319950202303133
76692099999,19.15,-96.1166666,16.0,25.763004001231145
70260725378,58.09619,-135.40875,0.0,4.559056316590563
26115099999,58.9166666,22.0666666,9.0,7.72237442922374
95662099999,-32.85,135.15,166.0,17.052511415525114
16134099999,44.2,10.7,2173.0,3.7200913242009173
72392793110,34.20012,-119.20417,11.9,15.192237442922375
71850099999,49.7833333,-94.3666666,405.99,5.203500761035009
71786099999,51.45,-116.35,1602.0,1.182191780821916
06628099999,46.75,7.2666666,1041.0,7.71031746031746
12330099999,52.421031,16.826325,93.87,9.73424657534246
16121099999,44.4,8.9,45.0,16.434676434676433
57411099999,30.75,106.1333333,347.0,18.615525114155258
72681724154,47.4548,-115.67108,1834.6,3.5871489621489596
02293099999,64.624772,21.076892,47.85,4.379299847793002
28428099999,56.5,56.1333333,148.0,2.7562576312576286
26038099999,59.413317,24.832844,39.92,6.800608828006089
71586099999,55.15,-105.2666666,379.0,1.7941988950276293
02176099999,65.0333333,21.5666666,4.0,3.9346764346764314
72551304901,40.89306,-97.99722,548.3,11.360500610500614
63708099999,-0.086139,34.728892,1208.53,23.359817351598174
60445099999,36.178128,5.324494,1050.0,15.1365296803653
10437499999,51.230356,6.504494,38.1,12.447352310988672
