station,latitute,longitude,elevation,T
98648099999,10.1333333,124.8666666,72.0,27.211385836385837
72656804961,44.12333,-93.26056,349.3,10.694980104071009
54527099999,39.1,117.1666666,5.0,12.871736490588953
71944099999,55.3,-123.1333333,690.0,3.1070015220700182
14105099999,45.473353,13.614978,2.13,14.365209471766853
71431099999,43.95,-78.1666666,78.0,9.357990867579908
71667099999,48.37,-89.32,199.0,5.2677595628415315
71243099999,49.7,-112.7666666,910.0,6.9207875457875465
72654614946,44.90452,-97.14957,530.6,8.35625379477838
17099099999,39.65,43.0333333,1664.81,8.268214936247723
76525099999,22.7833333,-102.5666666,2612.0,14.606802092951675
74777003852,30.41667,-86.68333,11.6,20.50121432908319
47481099999,43.880606,144.164053,41.14,8.008348512446876
12812099999,47.283333,16.6333333,223.11,11.000459136822775
16710099999,37.530567,22.403633,644.04,13.770909645909645
56106099999,31.8833333,93.7833333,4024.0,3.307680631451121
56966099999,23.6,101.9833333,398.0,25.321797207043108
72502964707,41.48333,-73.13333,221.3,11.03693528693529
12510099999,50.7333333,15.7333333,1613.0,1.3076806314511242
30971099999,50.9166666,117.9333333,807.0,-3.960534304796598
01084099999,69.45,30.0333333,27.0,-0.16621004566209802
40176299999,32.117,34.783,13.0,21.63226788432268
71039099999,62.1166666,-136.2,543.0,-3.8213418336369154
11723099999,49.151269,16.694433,237.13,10.274590163934429
08594499999,16.136531,-22.888897,21.03,25.847759361571523
40854099999,29.083925,58.450397,940.0,22.9934729811779
02101099999,65.806111,15.082778,458.11,-0.2788461538461541
72750854915,46.72472,-94.38167,394.7,6.515482695810562
57328099999,31.2,107.5,344.0,17.4667577413479
87155099999,-27.449986,-59.056125,52.73,22.216150576806317
80472099999,10.149733,-67.9284,430.07,26.502276867030965
72039899999,44.041625,-89.304486,261.82,9.680785758133826
48437099999,15.2333333,103.25,184.0,27.18310502283105
95719099999,-32.2166666,148.5666666,285.0,16.32559198542806
06079099999,56.7166666,11.5166666,4.0,8.887826350941108
23221099999,66.0,57.3666666,80.0,-1.2225266362252678
17074099999,41.314003,33.795919,1100.0,11.922526636225264
63714099999,-0.2666667,36.1,1901.0,18.127992633517493
47856099999,32.837319,130.85505,195.68,16.50865209471767
03872099999,50.8166666,-0.9166666,3.0,10.714784456587738
15230099999,45.8666666,22.9,231.0,10.986338797814206
94188099999,-14.9666666,145.3166666,19.0,25.609441408621738
71842899999,52.35,-97.0333333,222.0,3.544061302681993
99404599999,29.73,-84.98,2.0,21.143709825528017
48570099999,6.661403,100.080317,5.48,27.738919247115973
72203163839,34.26889,-86.85833,293.5,17.200369344413666
96839099999,-6.9833333,110.3833333,3.96,28.094717668488165
06794099999,46.35,10.0666666,1079.1,7.9442926533090485
94710099999,-31.5333333,145.8,218.0,18.04690346083789
13376699999,43.9,19.7,904.0,9.2629022465088
03162099999,55.3166666,-3.2,242.0,7.115816636308441
29379099999,57.2,94.55,168.0,-1.9602307225258029
40833099999,30.74545,49.676261,26.82,26.677625570776254
02552099999,58.0666666,15.2333333,197.0,6.160527931246165
34712099999,47.0333333,37.5,70.0,10.79887674559806
72259903971,32.67816,-96.86771,200.4,20.749241044323007
72207953888,35.78111,-80.30361,223.4,14.83302975106253
82579099999,-5.059942,-42.823478,66.75,29.617638129933212
16344599999,39.3333333,16.4,1720.0,8.552815829528152
48479099999,12.7333333,101.1333333,45.0,28.291666666666668
71715099999,47.8,-69.5333333,147.0,5.04751062537948
16170099999,43.809953,11.2051,43.89,15.461900425015175
35108099999,51.150833,51.543056,38.1,7.500151791135394
72423513810,38.23021,-85.66294,164.6,16.03226788432268
13174099999,45.85,20.4666666,82.0,12.248178506375227
31989099999,42.9,133.9,43.0,5.567395264116573
08430099999,38.0,-1.1666666,62.0,18.81830601092896
80144099999,5.690758,-76.641181,62.17,26.998778998779
17302099999,36.8666666,30.7,47.0,20.22760849492152
72258793955,33.63333,-95.45,166.7,18.700154320987647
64507099999,-2.85,11.0166667,79.0,27.77777777777778
72655454906,43.98611,-94.55778,325.2,9.724505327245051
70275827517,70.34417,-150.94472,5.5,-10.656800242865817
72228713871,33.59043,-85.84788,181.8,17.61384335154827
10947099999,47.988758,10.2395,629.1,9.049483910139648
42724099999,23.886978,91.24045,14.02,24.959319975713424
17026099999,42.0333333,35.1666666,32.0,15.697632058287793
43189099999,16.95,82.2333333,8.0,28.218882817243475
94685099999,-33.97,137.67,42.0,16.06435944140862
87648099999,-36.35,-57.7333333,9.0,15.232572298325724
71638099999,49.45,-123.7,86.0,9.644413750767342
72375600375,34.85,-111.783,1471.3,17.837431693989075
95572099999,-26.65,152.9333333,33.0,19.813296903460834
60518099999,35.3,-1.35,70.0,19.675342465753424
56096099999,33.4,104.9166666,1079.0,14.80418943533698
59102099999,24.95,115.65,299.0,19.592440801457197
72030804992,41.19611,-96.11194,319.7,13.173497267759563
87374099999,-31.794778,-60.480361,74.06,18.91232876712329
72263793046,35.9,-100.4,730.3,16.59421613394216
47704099999,36.394611,136.406544,10.97,14.418336369156046
72312453874,34.25394,-82.15265,188.2,17.375986642380084
29605099999,55.2,76.0188889,112.0,1.6299847792998454
72698024229,45.59578,-122.60919,6.7,12.223436551305408
44304099999,47.3166666,110.6333333,1033.0,-1.198542805100185
86134099999,-23.44175,-57.427122,77.11,24.65197428833792
95146099999,-12.0,135.5666666,9.0,26.51202435312025
99999993245,38.3208,-123.0747,19.2,11.018670309653919
91680099999,-17.755392,177.443378,17.98,25.154978749241042
72038163885,30.29056,-87.67167,4.9,20.25349119611415
03924099999,54.618056,-5.8725,4.57,10.256481481481478
06197099999,55.05,15.1,25.0,8.128870673952642
35067099999,51.8833333,66.3333333,221.0,3.3460837887067365
99726099999,43.85,-82.64,179.2,9.555707346690951
30846099999,51.35,112.4666666,743.0,-0.7975106253794806
07150099999,48.969444,2.441389,66.44,11.829234972677593
95822099999,-37.9166666,141.2666666,51.0,13.684729811778993
38763099999,38.9833333,56.2833333,92.0,17.00455373406193
99779299999,45.6166666,-86.65,186.0,8.223436551305403
42701099999,23.31425,85.321675,654.71,24.102891933028918
40550099999,30.0666666,47.6833333,25.18,26.499384425977226
72755604905,47.24889,-91.41556,331.9,5.21903460837887
03037099999,57.25,-5.8,18.0,8.593655130540377
06659099999,46.9833333,8.25,2110.0,2.4474969474969495
43198099999,15.859286,74.618292,758.03,23.771402550091075
60135099999,34.051467,-6.751519,84.12,17.111718275652702
31534099999,50.4333333,131.0166666,230.0,-1.2519732847601697
83768099999,-23.333625,-51.130072,569.06,22.53157255616272
03266099999,54.048911,-1.252747,16.15,9.329234972677593
38611099999,40.9833333,71.5833333,474.0,14.537644201578624
72547094908,42.39834,-90.70913,316.9,10.47024893746205
71850099999,49.7833333,-94.3666666,405.99,-6.095390720390721
95676099999,-34.7025,138.620833,20.42,16.79371584699453
27679099999,54.8166666,46.5833333,180.0,4.942015786278083
71695099999,53.9666667,-101.1,274.0,1.8199445983379507
80214099999,4.421608,-75.1333,949.14,25.255524861878452
60571099999,31.645744,-2.269861,811.07,21.916666666666668
71309099999,51.15,-80.39,10.0,1.5592286501377433
07317599999,49.971531,2.697661,110.94,10.22023262932354
11502099999,50.6833333,14.0333333,378.59,8.627656344869463
72219653863,33.87835,-84.29802,298.4,17.47146326654523
15145099999,46.467714,24.412525,293.52,9.740740740740742
02913099999,63.127078,23.051442,46.02,3.7762598664238016
72224303738,34.89111,-79.75917,109.1,17.428354584092297
95663099999,-34.25,135.7166666,58.0,15.486642380085
35849099999,45.7666666,62.1166666,68.0,9.21903460837887
99779399999,46.0833333,-85.4333333,180.0,7.692622950819675
59072099999,24.8,112.3666666,98.0,19.290376442015784
28225099999,57.914517,56.021214,123.13,3.16985428051002
72032204129,48.29944,-116.56,648.3,7.800546448087431
60663099999,24.7166666,4.65,1054.0,25.861718275652702
48552099999,8.471147,99.955625,13.41,27.615968427443843
40701099999,39.3333333,44.4333333,1411.0,11.205828779599274
71860099999,51.1,-114.3666666,1199.99,4.085761991499698
85577099999,-33.4333333,-70.6833333,520.0,15.541742562234369
95305099999,-21.6666666,115.1166666,11.0,25.468882817243475
03062099999,57.8166667,-3.9666667,4.0,7.870218579234976
99999973803,33.5721,-86.0573,160.0,17.325895567698844
71170099999,49.9,-99.35,384.0,4.314102564102562
51076099999,47.7333333,88.0833333,737.0,4.187158469945354
44291099999,47.85,106.75,1272.0,-3.2962962962962945
15420099999,44.503194,26.102111,90.52,12.598816029143897
71473599999,48.42,-123.33,5.0,10.414693381906494
65660099999,6.233789,-10.362311,9.44,26.178240740740744
72205712854,28.77951,-81.24356,14.9,22.41560412871889
16059599999,45.086353,7.603375,288.34,15.012902246508807
72095899999,36.859331,-83.358475,472.74,14.14163614163614
47818099999,32.7333333,130.2666666,679.8,12.445509893455093
71237099999,51.4333333,-112.6666666,678.0,4.6643897996357
94768099999,-33.85,151.2,40.0,17.92228293867639
56778099999,24.992364,102.743536,1894.94,16.42304189435337
23711099999,62.7,56.2,139.0,0.10367334547662131
13269099999,44.3166666,19.9166666,177.0,12.71508803885853
95642099999,-32.2166666,121.75,263.0,17.200608828006086
78644599999,14.9666667,-89.5333333,190.8,28.72677595628415
94363099999,-23.5666666,148.1833333,190.0,21.238615664845174
01484399999,59.3166667,10.45,15.0,8.079842137219186
72546604938,41.69111,-93.56611,277.4,12.48831208257438
72639100385,38.783,-106.217,2995.3,7.393139040680023
72650504845,42.59529,-87.93832,223.5,11.203551912568308
72034454920,42.73167,-95.55583,373.7,11.508348512446865
72057999999,29.277956,-103.687258,802.0,21.152550091074684
71121099999,53.6666667,-113.4666667,688.0,3.3766114180478843
11231099999,46.65,14.3333333,452.0,9.623861566484512
43321099999,11.031133,77.044411,403.55,27.13387978142077
72053200159,38.533,-106.05,2294.2,10.40528233151184
72506994624,41.68778,-69.99318,18.5,11.79902853673345
72784624160,46.09456,-118.28572,356.7,12.498937462052217
04146099999,63.4333333,-20.2833333,40.0,6.388129933211902
78615099999,16.9166667,-89.8833333,115.0,24.634920634920636
72210612835,26.58495,-81.86146,3.8,24.0198846387371
42840099999,21.2,72.8333333,12.0,27.07695810564663
58362099999,31.4,121.4666666,4.0,16.90376442015787
02719099999,67.8166666,27.75,240.0,-1.2998772252915893
10238099999,52.8166667,9.9333333,69.0,9.099294045426644
01092099999,70.7,30.0833333,9.0,1.8888888888888882
07420099999,45.7166666,0.2166666,133.0,12.486648250460412
47893099999,33.5666666,133.55,4.9,16.849119611414697
28722099999,54.557511,55.874417,136.85,4.801153612629021
03840099999,50.8666666,-3.2333333,253.0,9.161505768063142
28541099999,56.0833333,60.3,399.0,2.5220097146326657
27066099999,59.5333333,45.4666666,143.0,2.4659987856709185
72227553843,31.30614,-86.39018,97.5,20.57264957264957
80370099999,0.861925,-77.671764,2976.37,12.024094536525473
70340025506,59.74922,-154.90902,46.4,-0.18002428658166122
47882099999,33.827222,132.699722,7.62,16.91211293260473
43192099999,15.4833333,73.8166666,58.4,27.279147640791482
72549404966,41.01028,-95.25972,318.2,13.253794778384941
06637099999,46.7166666,8.1666666,590.59,8.556162720097143
13285099999,44.75,21.5166666,84.0,12.226168791742566
28900099999,53.504858,50.164336,145.38,6.157559198542803
02981099999,59.7833333,21.3666666,6.8,6.751750380517502
03647099999,51.8666666,-1.6833333,210.0,8.83682452944748
71520099999,51.5333333,-71.1166666,549.0,-0.2999392835458418
07090099999,49.071667,6.131667,191.71,10.743113587124732
72651494032,43.7331,-103.61513,1695.8,7.80009107468124
02411099999,59.675856,12.639442,72.23,5.328071804394925
99734899999,24.55,-81.8,7.0,25.734533702677748
99734099999,42.58,-87.8,196.0,10.95357686453577
A0003103725,38.99417,-79.14417,292.6,13.507458143074583
99999926562,60.1951,-154.3196,97.8,-1.2087128111718275
01444099999,59.2,7.5166666,302.0,4.750000000000003
71824099999,49.8166666,-74.9666666,381.0,2.1210590756045318
72058399999,44.99749,-92.855681,284.07,8.87537947783849
72662024090,44.04582,-103.05442,963.8,10.293564055859138
60252099999,30.324997,-9.413067,76.2,19.408318154219792
72552014935,40.96146,-98.31304,561.7,12.710230722525806
91765061705,-14.33056,-170.71361,3.7,27.23484148968913
72250612959,26.17912,-98.2445,30.1,24.943381906496665
94342099999,-22.3666666,143.0833333,193.0,23.683515482695814
78367011706,19.9,-75.15,39.9,26.29644808743169
72569024089,42.89778,-106.47361,1621.1,9.504250151791135
03715099999,51.396667,-3.343333,67.05,10.388737097753488
12250099999,53.05,18.5833333,72.0,8.619914996964184
72635094860,42.8821,-85.52297,240.3,11.680024286581666
56951099999,23.95,100.2166666,1503.0,18.45947176684882
11423099999,49.6666666,12.6833333,747.38,6.994990892531874
47604099999,37.9,139.0166666,5.7,13.855039465695198
57348099999,31.0166666,109.5333333,303.0,18.151032179720705
51644099999,41.7166666,82.95,1100.0,10.188069216757741
72562594040,40.204,-100.59039,779.4,12.711293260473585
71866099999,52.1666666,-106.7,503.83,3.288706739526413
99731299999,39.2,-76.23,10.0,14.82164541590771
72200454922,46.24417,-96.60722,295.0,7.380294659300183
99423099999,32.68,-79.89,3.0,19.576806314511234
02741099999,60.1833333,19.9833333,11.0,6.060412871888284
02284099999,63.4333333,19.6833333,7.0,4.446593001841623
94925099999,-35.4166666,149.1,588.0,12.403957382039575
71035899999,65.210556,-123.435833,218.0,-4.226279650436954
89866099999,-77.4333333,163.75,84.0,-15.502732240437158
47931042204,26.35,127.76667,43.3,22.280054644808743
02748099999,62.171111,27.868611,87.17,3.1359404096834274
03066099999,57.649386,-3.560636,6.7,8.428961748633878
02847099999,66.5,25.7166666,82.3,1.223143032535299
91178022551,21.30555,-158.06582,3.1,23.809653916211296
30758099999,52.026317,113.305556,692.5,-2.29735883424408
14444099999,43.538944,16.297964,24.07,16.666211293260474
40356099999,31.692683,38.7312,854.35,19.747874924104433
11930099999,49.2,20.2166666,2635.0,-2.846994535519123
26116099999,58.990756,22.830733,5.48,6.851644941030418
65560099999,6.792808,-6.473189,250.85,26.145911360799005
72317493783,36.04751,-79.47375,184.9,15.962204007285976
06609099999,46.55,7.0166666,1973.0,3.3511904761904767
72547404915,41.00722,-94.36306,394.4,12.038099574984816
71966599999,67.570556,-139.839167,251.15,-7.927443837279902
99800699999,34.15,-77.85,5.0,18.4801153612629
