station,latitute,longitude,elevation,T_max
60620099999,27.837589,-0.186414,280.11,41.44444444444444
40373099999,28.335192,46.125069,357.83,41.44444444444444
40593099999,28.8666666,48.2833333,8.91,40.111111111111114
41030099999,21.4333333,39.7666666,240.0,41.55555555555556
40341599999,24.06072,47.41081,426.72,42.166666666666664
72274953128,33.26889,-111.81278,378.9,40.333333333333336
42479099999,25.45,82.8666666,81.08,40.611111111111114
40691099999,29.9833333,48.5,2.0,43.27777777777778
60581099999,31.672972,6.140444,141.12,40.94444444444444
61024099999,16.9666666,7.9666666,505.05,40.94444444444444
72380523179,34.76783,-114.61842,270.6,41.611111111111114
40712599999,27.820422,52.35215,662.02,42.05555555555556
41170599999,25.117317,51.314989,39.62,40.05555555555556
60775099999,32.306156,10.382108,306.01,41.611111111111114
41216299999,24.248249,54.547722,23.16,40.77777777777778
72378853135,35.15722,-114.55944,211.8,40.77777777777778
60607099999,29.237119,0.276033,313.02,41.05555555555556
40689099999,30.549069,47.662142,3.35,42.72222222222222
60656099999,27.700372,-8.167103,442.87,40.166666666666664
40552099999,29.6166666,47.5833333,120.5,42.55555555555556
40357099999,30.906589,41.138217,552.6,40.55555555555556
40401099999,26.2938,38.0637,623.01,42.05555555555556
40872099999,27.8333333,51.9333333,4.0,40.77777777777778
41170099999,25.261125,51.565056,10.66,41.333333333333336
42452099999,25.160219,75.845631,273.1,40.55555555555556
60525099999,34.793289,5.738231,88.08,40.888888888888886
40811099999,31.337444,48.762138,20.11,42.611111111111114
72278753126,33.52722,-112.295,324.9,41.22222222222222
41198099999,25.112225,56.323964,46.32,41.05555555555556
41218099999,24.261667,55.609167,264.87,41.05555555555556
41268099999,22.5333333,59.4833333,14.0,40.55555555555556
40877099999,27.9666666,57.7,470.0,41.05555555555556
41216399999,24.509936,52.335222,25.0,41.22222222222222
43086099999,18.7666666,79.4333333,156.0,40.0
41697099999,29.55,67.8833333,134.0,40.888888888888886
41255099999,22.8666666,57.55,462.0,41.5
40812099999,32.002304,49.270668,361.79,43.05555555555556
40590099999,29.0666666,47.5333333,188.0,42.44444444444444
72278803186,33.41667,-112.38333,295.0,40.77777777777778
60559099999,33.511397,6.776794,61.87,40.888888888888886
41216499999,25.026819,55.366244,50.29,40.166666666666664
41240099999,26.2166666,56.25,4.0,41.5
40415099999,26.4333333,49.8,12.0,40.94444444444444
40414099999,24.449867,44.121175,922.32,41.94444444444444
72032053981,32.35389,-97.43389,260.3,40.0
60580099999,31.917223,5.412778,149.96,41.611111111111114
40585099999,29.35,48.1,7.91,41.888888888888886
41184099999,25.613483,55.938817,31.08,40.388888888888886
60603099999,29.7166666,6.7,252.0,43.166666666666664
40362099999,29.626419,43.490614,449.27,40.666666666666664
17098199999,37.978886,41.840436,609.9,42.0
40833099999,30.74545,49.676261,26.82,42.27777777777778
40550099999,30.0666666,47.6833333,25.18,43.05555555555556
40656099999,32.5666666,44.05,29.0,43.27777777777778
40570099999,29.1,46.6833333,289.49,41.666666666666664
41216099999,24.428333,54.458084,4.87,40.22222222222222
40377099999,27.900917,45.528194,412.08,43.111111111111114
60630599999,27.25,2.5,280.0,41.111111111111114
72257793984,31.15,-97.41667,207.9,40.44444444444444
40430099999,24.553422,39.705061,655.62,41.44444444444444
41194099999,25.254997,55.364278,10.36,41.22222222222222
60602099999,30.1333333,-2.1666666,505.0,42.05555555555556
40573099999,29.3666666,46.9666666,232.42,41.5
40580099999,29.3,47.9333333,21.31,43.111111111111114
60566099999,32.384106,3.794114,460.85,41.0
42475099999,25.440064,81.733872,98.15,41.5
60555099999,33.067803,6.088672,85.03,40.833333333333336
41641099999,31.521564,74.403594,217.01,40.888888888888886
40405099999,26.3,43.7666666,648.0,40.77777777777778
40581099999,29.3833333,48.0,7.49,42.77777777777778
40420099999,25.285306,49.485189,179.22,42.5
40879099999,27.236169,60.720033,620.87,41.166666666666664
41675099999,30.203222,71.419111,121.92,41.333333333333336
41257099999,23.2544444,57.9275,417.0,43.0
40650099999,33.2666666,44.2333333,34.74,41.666666666666664
40587099999,29.2666666,47.7166666,54.0,43.111111111111114
60515099999,35.3325,4.206389,459.02,40.888888888888886
40794099999,32.2666666,48.4166666,83.0,41.666666666666664
41217099999,24.432972,54.651138,26.82,40.77777777777778
40670099999,31.95,44.3166666,32.0,42.27777777777778
40588099999,29.45,48.3333333,7.11,40.55555555555556
99999953172,34.2529,-114.134,126.8,40.333333333333336
40592099999,28.5666666,48.0666666,107.12,42.72222222222222
40831099999,30.371111,48.228333,3.04,42.333333333333336
40416099999,26.265417,50.152027,25.6,40.44444444444444
40780199999,30.556192,49.151879,2.43,41.55555555555556
40829099999,31.098333,61.543889,496.21,41.0
41196099999,25.328575,55.51715,33.83,40.333333333333336
41710099999,28.8166666,62.75,683.0,40.5
42874099999,21.2333333,81.65,298.0,40.05555555555556
40582099999,29.226567,47.968928,62.78,43.333333333333336
41061099999,20.504275,45.199556,628.49,41.5
40594099999,28.55,48.3833333,20.6,43.05555555555556
40662099999,33.1,45.95,64.0,41.611111111111114
40551099999,29.8166666,47.35,119.46,43.333333333333336
76005399999,32.630634,-115.241637,22.55,40.5
40660099999,32.9166666,45.0666666,25.0,43.05555555555556
