station,latitute,longitude,elevation,T_max
40664099999,32.5,45.8166666,19.0,42.833333333333336
40430099999,24.553422,39.705061,655.62,41.72222222222222
41218099999,24.261667,55.609167,264.87,40.94444444444444
51573099999,42.95,89.2297222,39.3,42.666666666666664
40401099999,26.2938,38.0637,623.01,43.0
40780199999,30.556192,49.151879,2.43,40.888888888888886
41246099999,24.4666666,56.65,2.0,40.388888888888886
72286893138,33.82216,-116.50433,124.7,41.333333333333336
41032099999,21.3333333,39.9666666,308.0,40.22222222222222
60656099999,27.700372,-8.167103,442.87,40.388888888888886
17290099999,37.140144,27.669717,61.56,40.94444444444444
60760099999,33.939722,8.110556,87.47,40.72222222222222
60580099999,31.917223,5.412778,149.96,40.111111111111114
60581099999,31.672972,6.140444,141.12,40.22222222222222
40794099999,32.2666666,48.4166666,83.0,40.611111111111114
40812099999,32.002304,49.270668,361.79,43.22222222222222
60607099999,29.237119,0.276033,313.02,40.666666666666664
60620099999,27.837589,-0.186414,280.11,41.22222222222222
40854099999,29.083925,58.450397,940.0,40.111111111111114
40405099999,26.3,43.7666666,648.0,41.05555555555556
60280099999,29.0166666,-10.0666666,341.0,42.0
40362099999,29.626419,43.490614,449.27,40.94444444444444
72378853135,35.15722,-114.55944,211.8,42.611111111111114
40656099999,32.5666666,44.05,29.0,42.833333333333336
41712099999,28.8833333,64.4,850.0,40.27777777777778
72278753126,33.52722,-112.295,324.9,42.666666666666664
41256099999,23.593278,58.284444,14.63,40.888888888888886
41217099999,24.432972,54.651138,26.82,41.5
61461099999,17.5333333,-14.6833333,75.0,41.888888888888886
40872099999,27.8333333,51.9333333,4.0,41.888888888888886
17270099999,37.1333333,38.7666666,549.0,41.27777777777778
40361099999,29.785133,40.100006,689.15,40.0
40712599999,27.820422,52.35215,662.02,42.22222222222222
40811099999,31.337444,48.762138,20.11,42.72222222222222
40650699999,33.940194,44.361583,49.07,43.27777777777778
17375099999,36.3,30.15,2.0,40.166666666666664
41252099999,23.2333333,56.4333333,327.0,40.72222222222222
40657099999,32.45,44.45,27.0,40.05555555555556
41170099999,25.261125,51.565056,10.66,42.5
40665099999,32.1333333,46.0333333,15.0,43.0
41240099999,26.2166666,56.25,4.0,42.77777777777778
40420099999,25.285306,49.485189,179.22,41.44444444444444
74718703104,33.63166,-116.16412,-36.0,40.44444444444444
38403099999,41.75,62.4666666,98.0,40.111111111111114
40439099999,24.144244,38.06335,7.92,40.611111111111114
72278523111,33.55,-112.36667,330.7,40.111111111111114
40373099999,28.335192,46.125069,357.83,42.72222222222222
43081099999,18.6666666,78.1,381.0,41.0
72380523179,34.76783,-114.61842,270.6,42.888888888888886
60620199999,21.333,0.95,398.0,41.55555555555556
40879099999,27.236169,60.720033,620.87,42.388888888888886
40703699999,27.372744,53.188794,409.95,42.166666666666664
74611003182,35.28333,-116.63333,716.3,41.888888888888886
74003503145,32.65,-114.61667,64.9,40.111111111111114
41196099999,25.328575,55.51715,33.83,40.388888888888886
60630599999,27.25,2.5,280.0,40.666666666666664
60525099999,34.793289,5.738231,88.08,40.22222222222222
40691099999,29.9833333,48.5,2.0,41.94444444444444
72278903192,33.61234,-111.92317,436.1,40.111111111111114
40660099999,32.9166666,45.0666666,25.0,42.77777777777778
41198099999,25.112225,56.323964,46.32,42.72222222222222
99999953154,32.835,-114.1884,189.0,40.22222222222222
17275099999,37.3,40.7333333,1050.0,40.0
40898099999,25.2833333,60.6166666,8.0,41.111111111111114
40831099999,30.371111,48.228333,3.04,43.111111111111114
40650099999,33.2666666,44.2333333,34.74,41.111111111111114
40415099999,26.4333333,49.8,12.0,40.166666666666664
76005399999,32.630634,-115.241637,22.55,40.111111111111114
74718823158,33.61876,-114.71451,120.4,40.333333333333336
60603099999,29.7166666,6.7,252.0,41.388888888888886
60559099999,33.511397,6.776794,61.87,40.77777777777778
64756099999,13.847,20.844333,544.98,40.111111111111114
40670099999,31.95,44.3166666,32.0,43.27777777777778
41194099999,25.254997,55.364278,10.36,41.44444444444444
40416099999,26.265417,50.152027,25.6,41.388888888888886
60555099999,33.067803,6.088672,85.03,40.333333333333336
40357099999,30.906589,41.138217,552.6,40.611111111111114
40672099999,31.95,44.95,20.0,42.77777777777778
60602099999,30.1333333,-2.1666666,505.0,41.833333333333336
17282199999,37.3666666,42.5666666,621.0,43.166666666666664
72278803186,33.41667,-112.38333,295.0,41.166666666666664
72386023169,36.0719,-115.16343,662.8,40.166666666666664
72278023183,33.4278,-112.00365,339.2,40.666666666666664
17500099999,35.1833333,32.9833333,52.0,40.0
40675099999,31.717,46.1,6.0,43.05555555555556
61235099999,15.1166666,-10.5666666,100.0,40.27777777777778
40437099999,24.95764,46.698776,624.53,40.0
40877099999,27.9666666,57.7,470.0,40.611111111111114
40680099999,31.85,47.1666666,9.0,43.27777777777778
41216099999,24.428333,54.458084,4.87,40.5
41710099999,28.8166666,62.75,683.0,41.611111111111114
61024099999,16.9666666,7.9666666,505.05,40.166666666666664
60645099999,26.7166666,0.2833333,291.08,42.111111111111114
72274953128,33.26889,-111.81278,378.9,41.05555555555556
40414099999,24.449867,44.121175,922.32,40.27777777777778
40582099999,29.226567,47.968928,62.78,43.27777777777778
40674099999,31.2666666,45.2666666,6.0,42.5
40690099999,30.5166666,47.7833333,2.6,43.166666666666664
41061099999,20.504275,45.199556,628.49,40.388888888888886
