station,latitute,longitude,elevation,T_max
40621099999,35.469478,44.348933,323.39,40.94444444444444
16410099999,38.110833,13.313333,105.15,41.05555555555556
40833099999,30.74545,49.676261,26.82,41.27777777777778
40879099999,27.236169,60.720033,620.87,41.166666666666664
40582099999,29.226567,47.968928,62.78,42.611111111111114
60775099999,32.306156,10.382108,306.01,42.388888888888886
40650899999,34.673231,43.542994,137.46,40.55555555555556
40438099999,24.721944,46.724722,635.2,41.72222222222222
60620099999,27.837589,-0.186414,280.11,41.44444444444444
60607099999,29.237119,0.276033,313.02,41.388888888888886
40812099999,32.002304,49.270668,361.79,42.5
76005399999,32.630634,-115.241637,22.55,42.0
40439099999,24.144244,38.06335,7.92,40.27777777777778
40377099999,27.900917,45.528194,412.08,42.388888888888886
40437099999,24.95764,46.698776,624.53,40.388888888888886
40405099999,26.3,43.7666666,648.0,40.333333333333336
60602099999,30.1333333,-2.1666666,505.0,41.77777777777778
40655999999,32.8,44.45,27.0,40.611111111111114
40635599999,30.935758,46.090111,6.09,41.05555555555556
60656099999,27.700372,-8.167103,442.87,40.05555555555556
40373099999,28.335192,46.125069,357.83,42.05555555555556
64700099999,12.133689,15.034019,295.04,40.0
40420099999,25.285306,49.485189,179.22,41.611111111111114
40651499999,33.523861,44.256748,36.88,41.388888888888886
40650699999,33.940194,44.361583,49.07,40.27777777777778
41264099999,22.5,57.3666666,328.0,40.44444444444444
60630599999,27.25,2.5,280.0,41.5
60770099999,33.35,10.4833333,117.0,41.5
41257099999,23.2544444,57.9275,417.0,40.72222222222222
41263099999,22.9122222,57.2572222,592.0,40.77777777777778
40430099999,24.553422,39.705061,655.62,40.388888888888886
72278023183,33.4278,-112.00365,339.2,40.333333333333336
40689099999,30.549069,47.662142,3.35,40.22222222222222
40811099999,31.337444,48.762138,20.11,40.72222222222222
40072099999,34.4166666,40.9166666,182.0,40.111111111111114
40357099999,30.906589,41.138217,552.6,41.833333333333336
72380523179,34.76783,-114.61842,270.6,41.388888888888886
41061099999,20.504275,45.199556,628.49,40.44444444444444
62200099999,26.6,12.7833333,463.0,40.166666666666664
72278753126,33.52722,-112.295,324.9,40.0
40414099999,24.449867,44.121175,922.32,42.55555555555556
60515099999,35.3325,4.206389,459.02,41.77777777777778
41170599999,25.117317,51.314989,39.62,40.0
60729099999,36.4333333,10.0833333,156.0,41.05555555555556
41255099999,22.8666666,57.55,462.0,41.333333333333336
