station,latitute,longitude,elevation,T_max
60775099999,32.306156,10.382108,306.01,41.111111111111114
60580099999,31.917223,5.412778,149.96,40.55555555555556
60630599999,27.25,2.5,280.0,42.888888888888886
85648099999,48.7,4.0,45.8,547.2222222222222
72380523179,34.76783,-114.61842,270.6,41.333333333333336
41061099999,20.504275,45.199556,628.49,40.27777777777778
60590099999,30.571294,2.859586,398.06,40.166666666666664
95481099999,-28.1,140.2,38.0,40.55555555555556
60581099999,31.672972,6.140444,141.12,40.388888888888886
61024099999,16.9666666,7.9666666,505.05,41.44444444444444
94318099999,-23.0333333,115.0333333,112.0,41.666666666666664
61226099999,16.248433,-0.005456,265.17,40.5
40430099999,24.553422,39.705061,655.62,40.611111111111114
40377099999,27.900917,45.528194,412.08,40.666666666666664
51573099999,42.95,89.2297222,39.3,40.111111111111114
99201099999,62.0,24.0,47.4,558.0555555555555
60630099999,27.2333333,2.5,269.0,41.388888888888886
41256099999,23.593278,58.284444,14.63,40.888888888888886
60764099999,33.7,8.9666666,46.0,40.166666666666664
60559099999,33.511397,6.776794,61.87,40.22222222222222
95487099999,-27.4166666,141.8166666,115.0,40.22222222222222
94315099999,-20.1333333,127.9833333,421.1,40.72222222222222
40811099999,31.337444,48.762138,20.11,40.55555555555556
40582099999,29.226567,47.968928,62.78,42.27777777777778
95482099999,-25.8975,139.3475,47.85,42.333333333333336
41217099999,24.432972,54.651138,26.82,40.333333333333336
85679099999,48.2,4.0,43.7,547.4444444444445
94476099999,-27.55,135.45,117.0,40.5
94703099999,-30.0333333,145.95,108.0,43.166666666666664
72378899999,35.15,-114.567,212.0,42.27777777777778
94485099999,-29.4333333,142.0,184.0,40.333333333333336
60620099999,27.837589,-0.186414,280.11,40.888888888888886
61049099999,14.25,13.1166666,286.0,40.5
