station,latitute,longitude,elevation,T_max
60630599999,27.25,2.5,280.0,42.888888888888886
40791099999,33.66775,56.892675,704.69,41.27777777777778
40405099999,26.3,43.7666666,648.0,40.94444444444444
42181099999,28.5665,77.103088,236.82,41.0
72278399999,33.467,-111.733,424.0,40.611111111111114
41061099999,20.504275,45.199556,628.49,40.27777777777778
40635599999,30.935758,46.090111,6.09,41.666666666666664
40420099999,25.285306,49.485189,179.22,40.77777777777778
95481099999,-28.1,140.2,38.0,41.27777777777778
41255099999,22.8666666,57.55,462.0,41.333333333333336
60607099999,29.237119,0.276033,313.02,42.27777777777778
38388099999,41.0333333,57.7666666,62.0,40.166666666666664
72378899999,35.15,-114.567,212.0,43.27777777777778
76005399999,32.630634,-115.241637,22.55,40.0
61630099999,15.65,-13.25,17.0,40.111111111111114
40414099999,24.449867,44.121175,922.32,40.833333333333336
60775099999,32.306156,10.382108,306.01,42.611111111111114
41264099999,22.5,57.3666666,328.0,41.111111111111114
72473523170,38.41667,-110.7,1355.1,41.77777777777778
60780099999,31.704281,9.254619,252.06,43.333333333333336
72380523179,34.76783,-114.61842,270.6,43.27777777777778
40373099999,28.335192,46.125069,357.83,41.22222222222222
94318099999,-23.0333333,115.0333333,112.0,40.666666666666664
40430099999,24.553422,39.705061,655.62,42.22222222222222
41253099999,23.4166666,57.4333333,322.0,40.05555555555556
40438099999,24.721944,46.724722,635.2,40.333333333333336
72278023183,33.4278,-112.00365,339.2,40.27777777777778
63125299999,11.55,43.1333333,13.0,40.666666666666664
60581099999,31.672972,6.140444,141.12,42.333333333333336
40621099999,35.469478,44.348933,323.39,41.22222222222222
42571099999,24.5666667,80.8333333,317.0,40.55555555555556
60770099999,33.35,10.4833333,117.0,41.05555555555556
41749099999,26.219442,68.390053,28.34,42.611111111111114
61024099999,16.9666666,7.9666666,505.05,40.111111111111114
60620099999,27.837589,-0.186414,280.11,42.611111111111114
41257099999,23.2544444,57.9275,417.0,40.77777777777778
60525099999,34.793289,5.738231,88.08,41.611111111111114
40377099999,27.900917,45.528194,412.08,42.05555555555556
60580099999,31.917223,5.412778,149.96,42.388888888888886
60459199999,32.917,3.3,794.0,40.44444444444444
40811099999,31.337444,48.762138,20.11,41.27777777777778
60555099999,33.067803,6.088672,85.03,40.94444444444444
72278899999,33.417,-112.383,295.0,41.44444444444444
72386023169,36.0719,-115.16343,662.8,40.833333333333336
60602099999,30.1333333,-2.1666666,505.0,42.27777777777778
60566099999,32.384106,3.794114,460.85,41.333333333333336
40833099999,30.74545,49.676261,26.82,42.72222222222222
72382699999,35.659,-117.83,748.0,40.44444444444444
72209699999,35.967,-115.134,760.0,42.44444444444444
40689099999,30.549069,47.662142,3.35,40.166666666666664
72412799999,37.858,-80.399,702.0,41.833333333333336
74718823158,33.61876,-114.71451,120.4,40.666666666666664
60559099999,33.511397,6.776794,61.87,40.72222222222222
40582099999,29.226567,47.968928,62.78,43.27777777777778
72278799999,33.527,-112.295,325.0,41.77777777777778
41436399999,15.967,48.783,656.0,40.888888888888886
