station,latitute,longitude,elevation,T_max
72280023195,32.66667,-114.6,62.8,41.44444444444444
74718823158,33.61876,-114.71451,120.4,41.333333333333336
40420099999,25.285306,49.485189,179.22,40.611111111111114
72278903192,33.61234,-111.92317,436.1,40.111111111111114
60770099999,33.35,10.4833333,117.0,40.333333333333336
72278303185,33.46588,-111.72121,423.3,41.166666666666664
60580099999,31.917223,5.412778,149.96,41.0
40621099999,35.469478,44.348933,323.39,41.0
60525099999,34.793289,5.738231,88.08,40.388888888888886
72278753126,33.52722,-112.295,324.9,42.166666666666664
40879099999,27.236169,60.720033,620.87,41.833333333333336
40791099999,33.66775,56.892675,704.69,40.27777777777778
60581099999,31.672972,6.140444,141.12,42.166666666666664
74505753130,34.25917,-118.41333,305.7,41.888888888888886
72378853135,35.15722,-114.55944,211.8,43.22222222222222
40811099999,31.337444,48.762138,20.11,40.44444444444444
40357099999,30.906589,41.138217,552.6,40.166666666666664
41264099999,22.5,57.3666666,328.0,40.111111111111114
40416099999,26.265417,50.152027,25.6,40.44444444444444
60775099999,32.306156,10.382108,306.01,42.388888888888886
40650899999,34.673231,43.542994,137.46,40.888888888888886
40812099999,32.002304,49.270668,361.79,42.44444444444444
60607099999,29.237119,0.276033,313.02,41.72222222222222
41240099999,26.2166666,56.25,4.0,41.833333333333336
72286893138,33.82216,-116.50433,124.7,42.388888888888886
40373099999,28.335192,46.125069,357.83,40.5
74718703104,33.63166,-116.16412,-36.0,41.111111111111114
40648099999,33.3833333,43.5666666,43.6,40.27777777777778
40833099999,30.74545,49.676261,26.82,41.94444444444444
40582099999,29.226567,47.968928,62.78,42.77777777777778
72380523179,34.76783,-114.61842,270.6,42.55555555555556
95487099999,-27.4166666,141.8166666,115.0,40.27777777777778
72278023183,33.4278,-112.00365,339.2,40.611111111111114
40414099999,24.449867,44.121175,922.32,40.888888888888886
40430099999,24.553422,39.705061,655.62,40.333333333333336
40603099999,36.3666666,42.4833333,373.0,40.166666666666664
40854099999,29.083925,58.450397,940.0,40.94444444444444
42361099999,26.293336,78.227753,188.06,41.111111111111114
40831099999,30.371111,48.228333,3.04,40.94444444444444
60559099999,33.511397,6.776794,61.87,40.333333333333336
40439099999,24.144244,38.06335,7.92,40.833333333333336
60555099999,33.067803,6.088672,85.03,40.333333333333336
41257099999,23.2544444,57.9275,417.0,40.94444444444444
60630599999,27.25,2.5,280.0,40.666666666666664
41255099999,22.8666666,57.55,462.0,40.833333333333336
40623599999,35.767194,43.125122,228.29,40.05555555555556
72278803186,33.41667,-112.38333,295.0,41.333333333333336
60620099999,27.837589,-0.186414,280.11,41.72222222222222
76005399999,32.630634,-115.241637,22.55,42.333333333333336
40377099999,27.900917,45.528194,412.08,42.27777777777778
41061099999,20.504275,45.199556,628.49,40.22222222222222
74718503144,32.83464,-115.57656,-16.8,41.77777777777778
74003503145,32.65,-114.61667,64.9,41.5
